refs,hyps,original_bleu1,original_bleu2,original_bleu3,original_bleu4,reordered_bleu1,reordered_bleu2,reordered_bleu3,reordered_bleu4,original_rouge,reordered_rouge,original_bert,reordered_bert,original_bleurt,reordered_bleurt
"到国外旅游时,要出租、租、转让一些无线电设施。","到国外旅游时,要出租、租、转让一些无线电设施。",36.36363636363637,0.0,0.0,0.0,43.478260869565226,24.349237677883703,14.133524661830595,0.0,28.44272844266985,42.65236957602037,74.81430768966675,74.49517250061035,0.45777207612991333,0.5948639512062073
"这家房子的租金太高了,所以你不能租。","这家房子的租金太高了,所以你不能租。",15.334073577155388,0.0,0.0,0.0,55.55555555555555,36.15507630310937,25.375592566965,18.16725573641283,15.94904458594573,48.50746268649977,70.48500776290894,81.94108009338379,0.7317504286766052,0.7257038950920105
"他英语水平很高,请假去看电影请假看字幕。","他英语水平很高,请假去看电影请假看字幕。",28.57142857142857,0.0,0.0,0.0,64.99999999999999,58.4897651865602,51.049923646725574,42.0628882417221,31.116564417110865,66.57917760274476,77.13313102722168,86.55333518981934,0.4835965037345886,0.44128984212875366
"他严肃地等候水平高的电影,不看字幕。","他严肃地等候水平高的电影,不看字幕。",72.54956239049889,68.30315464547853,63.375896336576844,57.475393483140245,63.06396459378438,32.44614210393387,0.0,0.0,77.78176597268627,53.97525805684634,91.09928011894226,78.52762937545776,0.6733279228210449,0.48897600173950195
网络上有许多出国翻译视频的字幕组。,网络上有许多出国翻译视频的字幕组。,64.28571428571428,44.47495899966607,32.06465864117306,23.397625978961173,76.47058823529412,43.72373160976029,23.358649326998336,0.0,64.28571428566428,42.34654234648664,83.13863277435303,86.89074516296387,0.49249619245529175,0.7319180369377136
他自拍的照片和买人的照片真像。,他自拍的照片和买人的照片真像。,8.333333333333332,0.0,0.0,0.0,66.66666666666669,30.860669992418376,0.0,0.0,8.810916179275823,49.49748743712388,67.28852391242981,78.76570224761963,0.2829446792602539,0.41742372512817383
他自拍的照片和本人没什么差别。,他自拍的照片和本人没什么差别。,33.333333333333336,0.0,0.0,0.0,59.999999999999986,29.27700218845598,0.0,0.0,37.14285714278808,36.15520282180314,79.12752628326416,83.43673348426819,0.42567622661590576,0.7138660550117493
他用自己的自拍照来做微信住宿。,他用自己的自拍照来做微信住宿。,47.82608695652174,25.53769592276246,18.38194128904002,13.275045921297613,46.66666666666667,31.62277660168379,0.0,0.0,39.96055226819033,49.49748743712388,79.0544867515564,82.44876265525818,0.46754056215286255,0.43536311388015747
老师为有情况的学生而自豪。,老师为有情况的学生而自豪。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,72.54956239049889,64.39683176833506,57.883885707323756,50.78431769269645,99.99999999994999,77.78176597268627,100.0,78.90630960464478,0.9622595906257629,0.697569727897644
老师为有这样的学生而自豪。,老师为有这样的学生而自豪。,38.888888888888886,26.196841599779198,16.247727570233458,0.0,79.14497715327147,67.26029715123109,56.07381643860639,46.14734996195437,35.77712609964235,70.71069633880256,75.27236938476562,83.2994818687439,0.347221314907074,0.7755676507949829
"看到祖国的蓬勃发展,我感到非常自豪。","看到祖国的蓬勃发展,我感到非常自豪。",14.816364413634355,0.0,0.0,0.0,55.55555555555555,36.15507630310937,20.14062116755834,0.0,16.828276509206084,52.57856567278418,73.74127507209778,81.98163509368896,0.6564647555351257,0.8025484085083008
"作为足球爱好者,为中队的足球成绩感到自卑。","作为足球爱好者,为中队的足球成绩感到自卑。",49.99999999999999,33.333333333333336,0.0,0.0,47.61904761904763,34.50327796711772,26.588639919519217,21.37772394158387,44.37825763209756,47.914121138001725,79.1374921798706,80.72148561477661,0.4956423044204712,0.722148597240448
对球迷们爱好踢足球的分钟感到自卑。,对球迷们爱好踢足球的分钟感到自卑。,28.57142857142857,0.0,0.0,0.0,52.94117647058824,40.67446084099804,32.10390550854982,26.220676436185983,19.04761904756905,45.091420534390586,74.37602877616882,78.61099243164062,0.4921965003013611,0.4339293837547302
他通过自己努力战胜了自卑的情绪。,他通过自己努力战胜了自卑的情绪。,84.64817248906144,75.71162714266755,62.36930675040936,51.15078115793242,87.50000000000003,72.45688373094717,60.822019955733964,54.237828377183014,91.23434704826732,66.08187134496782,97.7955162525177,92.28222966194153,0.9098271131515503,0.8417961001396179
"通过努力奋斗,他克服了自卑的情绪。","通过努力奋斗,他克服了自卑的情绪。",66.66666666666669,42.640143271122106,0.0,0.0,64.70588235294115,56.87964589945211,50.58144746093102,43.85068972747104,60.64073226538829,68.21911196905114,86.46280169487,91.5427565574646,0.6736282110214233,0.8430033326148987
"你说得对,你为这面的试卷做了什么准备?","你说得对,你为这面的试卷做了什么准备?",17.182231969774303,0.0,0.0,0.0,52.63157894736842,34.199278402838466,19.019320108064587,0.0,20.075963103619753,49.69418960238667,71.80548310279846,81.0697615146637,0.595245897769928,0.6484420299530029
你说你为这次面包试做了什么准备?,你说你为这次面包试做了什么准备?,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,60.67166205269095,46.2785279956738,34.341702954737954,27.231171718803022,99.99999999994999,58.42062852534542,100.0,84.13716554641724,0.9500744342803955,0.7154694199562073
他自愿追求自己。,他自愿追求自己。,70.00000000000003,62.360956446232365,52.636329980469824,45.180100180492246,30.326532985631665,16.210213737276046,0.0,0.0,75.92592592585959,37.1428571428493,87.34650611877441,80.02657294273376,0.7169926762580872,0.36819544434547424
你现在健康状态很好。,你现在健康状态很好。,72.7272727272727,53.93598899705937,40.13422919391943,29.982213893423374,66.67363986135462,52.38375874705947,37.04091103408589,27.080996975598868,72.72727272722275,58.89896778227458,92.20506548881531,88.86045217514038,0.6135216951370239,0.8532992601394653
"你帮他做个小生意,少赚点钱。","你帮他做个小生意,少赚点钱。",85.7142857142857,75.59289460184542,61.14214174657596,48.892302243490086,39.90269055874383,16.905144867600672,0.0,0.0,91.23434704823777,41.28125510700089,97.82702922821045,75.66012144088745,0.8439178466796875,0.6079437136650085
"他在一家小生意做起小生意,赚了一小笔钱。","他在一家小生意做起小生意,赚了一小笔钱。",60.04025522571868,45.89902117347861,34.143545604676255,22.828187338648245,30.000000000000004,0.0,0.0,0.0,65.5913978494323,32.967032966964574,87.45598793029785,75.04363059997559,0.7070081233978271,0.6332063674926758
我没赚到多余的钱。,我没赚到多余的钱。,23.076923076923073,13.867504905630724,0.0,0.0,34.22780793550614,14.82107559400146,0.0,0.0,25.74803149600025,37.280701754385575,74.06253218650818,79.64886426925659,0.2738649249076843,0.7226969599723816
"我没赚到钱,还有些余额。","我没赚到钱,还有些余额。",33.67721264091228,23.12299520008486,14.649590475126091,0.0,25.960026102380166,0.0,0.0,0.0,43.4873656289249,28.92416225747006,84.31372046470642,80.61102032661438,0.23287011682987213,0.5912868976593018
上个月我们公司赚了一百万元。,上个月我们公司赚了一百万元。,64.91306968533519,48.93843070304834,34.22721809903256,22.081791502306793,85.7142857142857,67.93662204867577,53.58322898371246,34.38931217657844,56.336227202324274,66.48451730413257,82.12050199508667,92.83111691474915,0.46798908710479736,0.8391979932785034
"这家公司问价五万块,买人力图管理系统。","这家公司问价五万块,买人力图管理系统。",34.782608695652165,17.782168978975484,0.0,0.0,44.944192927554475,29.204120363886066,16.241351853467652,0.0,33.524590163865746,43.43976695032864,75.4548966884613,77.99031138420105,0.21537157893180847,0.5323222279548645
一家大公司花钱花了很多万块给买人管理系统。,一家大公司花钱花了很多万块给买人管理系统。,24.999999999999996,0.0,0.0,0.0,63.56646365556513,42.641680146934,30.138284405478643,19.514193023219963,27.77777777771852,51.107539303787256,71.91996574401855,81.3226580619812,0.5315479636192322,0.6801007390022278
我最大的遗憾是没好好陪爷爷。,我最大的遗憾是没好好陪爷爷。,18.18181818181818,0.0,0.0,0.0,93.10627797040233,89.45361839438259,85.30958870582018,80.52253761904356,20.297349709051105,96.32292858305907,67.71791577339172,98.64886999130249,0.12673357129096985,0.9161842465400696
"妈妈说人生有时候有遗憾,但遗憾也是一种美丽的象征。","妈妈说人生有时候有遗憾,但遗憾也是一种美丽的象征。",27.777777777777775,12.782749814122841,0.0,0.0,43.99999999999999,30.27650354097492,22.86660128736526,18.15737416858213,30.701208120493945,40.205871913120504,76.34788751602173,83.35608839988708,0.44020551443099976,0.6949939727783203
世界上没有后悔的药。,世界上没有后悔的药。,38.969419729054465,22.00133509798045,12.882294529716104,0.0,90.0,70.71067811865471,57.23571212766658,48.10977290978806,41.54880717296014,59.99999999994999,78.19658517837524,86.67733669281006,0.3144494593143463,0.7330844402313232
世界上没有后悔吃药的。,世界上没有后悔吃药的。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,57.20775535473555,33.1300762471962,0.0,99.99999999994999,37.92363792357934,100.0,84.53519940376282,1.006733775138855,0.6203946471214294
"我心心念念念的物品突然消失了,我很后悔昨天为什么不买。","我心心念念念的物品突然消失了,我很后悔昨天为什么不买。",16.666666666666668,0.0,0.0,0.0,58.467590371052054,45.696816215949575,37.866338996417205,33.506765073534105,9.1203453858109,39.1858776547043,67.18048453330994,81.3831627368927,0.27452027797698975,0.6340324878692627
"我心心心念念念的很多东西,突然消失了,我很后悔昨天为什么不买。","我心心心念念念的很多东西,突然消失了,我很后悔昨天为什么不买。",10.000000000000002,0.0,0.0,0.0,58.06451612903227,39.349550147037185,17.478085058586085,0.0,10.8465608464945,55.295881098591124,74.62753653526306,83.84756445884705,0.6364313960075378,0.6886320114135742
"后悔没用,怎么没想补救呢?","后悔没用,怎么没想补救呢?",44.48541127315599,29.841721084143675,21.67770338946743,0.0,71.22777528017816,52.42222319292263,28.49335828616031,0.0,49.029126213564226,51.71018012543848,81.87565803527832,88.96204233169556,0.5573750734329224,0.7070243954658508
"我道歉了,我不好,是谁默契的?","我道歉了,我不好,是谁默契的?",24.999999999999996,0.0,0.0,0.0,40.0,23.90457218668787,16.380966908806922,0.0,27.47252747245908,22.056948576216776,79.74349856376648,79.2942464351654,0.754124104976654,0.37214118242263794
"我道歉我不好,是谁的?","我道歉我不好,是谁的?",62.96296296296293,58.22639771026013,53.035195463819235,47.22183035622597,45.45454545454545,30.15113445777636,21.616643908267584,0.0,67.98654841574667,27.272727272677272,87.48132586479187,77.06244587898254,0.6118108034133911,0.3810216784477234
"主动道歉不是懦弱的,而是勇敢的。","主动道歉不是懦弱的,而是勇敢的。",37.5,0.0,0.0,0.0,68.75000000000001,47.87135538781691,25.390688104473572,0.0,41.20879120872282,59.4736842104649,86.73174381256104,87.9834532737732,0.7613861560821533,0.7931076884269714
"主动道歉不是懦弱的,而是勇敢的。","主动道歉不是懦弱的,而是勇敢的。",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,68.75000000000001,56.642151559888106,48.57063902709546,40.325042950627804,99.99999999994999,72.69005847947075,99.99997019767761,91.09746813774109,0.9707947373390198,0.8467846512794495
"原来不是你的错误,为什么你要向我道歉?","原来不是你的错误,为什么你要向我道歉?",11.031211282307444,0.0,0.0,0.0,73.6842105263158,67.10382982072029,59.61815888709365,50.727846440621036,11.684125705039227,75.56536127959185,71.99851274490356,92.72927045822144,0.388458788394928,0.8668471574783325
事物都有道理。,事物都有道理。,23.529411764705884,0.0,0.0,0.0,42.43728456769501,34.64989775337994,21.680060966262698,0.0,17.647058823479416,60.078740157485264,74.66338276863098,83.82182717323303,0.458410382270813,0.8720707297325134
事物都有道理。,事物都有道理。,24.999999999999996,15.075567228888186,0.0,0.0,36.78794411714425,30.037230591008544,18.7939657168897,0.0,26.832844574715665,55.55555555556296,71.64052724838257,83.41739177703857,0.22425323724746704,0.7728881239891052
我手机在地铁上被偷了。,我手机在地铁上被偷了。,37.04091103408589,24.693940689390597,17.80741267423511,0.0,91.31007162822628,76.39548695130017,61.87148276228836,48.22059513526159,42.07069127304718,69.30369401761207,76.86730623245239,93.79675388336182,0.40109795331954956,0.8537472486495972
电子地图也逐渐掌握了历史地图的发展趋势。,电子地图也逐渐掌握了历史地图的发展趋势。,53.38249352778721,40.03687014584041,26.36963416297342,0.0,55.000000000000014,38.04429551263411,25.241327659935674,17.5376708746474,58.83495145628266,52.34239444759824,83.05385112762451,83.23280811309814,0.7384394407272339,0.521476149559021
"历史的地图和书,现在电量地图也不一样。","历史的地图和书,现在电量地图也不一样。",9.135828677937498,0.0,0.0,0.0,36.84210526315789,24.779731389167605,15.343157945131013,0.0,13.11591634172839,26.98762902839023,73.06585907936096,73.16493391990662,0.4050282835960388,0.24673989415168762
请问城市地图在哪里买的?,请问城市地图在哪里买的?,92.85714285714283,88.64052604279179,83.83820492034592,80.91067115702207,70.5401437408845,65.8985129079368,63.60466237047175,61.73028691712478,92.85714285709285,76.02862254021723,95.53747177124023,93.79310607910156,0.8310437798500061,0.8921566605567932
一个好的封面可以提高书皮质量。,一个好的封面可以提高书皮质量。,88.8888888888889,81.6496580927726,72.49202486685948,66.06328636027612,46.66666666666667,31.62277660168379,0.0,0.0,93.4730056405521,36.76158096040717,98.46442937850952,77.82737612724304,0.8333338499069214,0.5567724108695984
一个好的封面能提高书皮质量。,一个好的封面能提高书皮质量。,60.63657586001311,44.96928821556907,33.46203070512843,0.0,49.99999999999999,33.968311024337865,0.0,0.0,65.75963718817684,38.89570552140535,88.12752366065979,78.21648120880127,0.7316513657569885,0.5755235552787781
图书的封面内容非常丰富。,图书的封面内容非常丰富。,6.107097367830394,0.0,0.0,0.0,74.99999999999997,52.223296786709355,30.10067189543959,0.0,6.753535674531798,60.64073226538829,70.90229392051697,91.77385568618774,0.5808730721473694,0.8167881369590759
"冬天和春回近,感冒容易引发感冒。","冬天和春回近,感冒容易引发感冒。",58.42745080582083,44.04887592401746,33.908036278385275,28.10826854659323,56.24999999999999,47.434164902525694,43.15271869985911,39.65384287913186,57.919689267116205,55.57398194207192,81.68103098869324,87.06257343292236,0.3120397627353668,0.6257752180099487
选择出国学习是人生中不可取的一件事。,选择出国学习是人生中不可取的一件事。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,66.66666666666669,34.29971702850177,0.0,0.0,99.99999999994999,34.22987436011213,100.0,80.49306273460388,1.0078864097595215,0.6374754905700684
你怎么这么多日期不选择自己自愿数钱?,你怎么这么多日期不选择自己自愿数钱?,57.14285714285717,36.31365196012816,0.0,0.0,46.28953562425905,32.113177176733466,24.46678030221936,19.611371282950564,46.67484662569982,47.39152175118525,82.04066157341003,78.33877205848694,0.4151816964149475,0.240355983376503
"日期是多余的,你最好挑选一个,自愿估计报酬。","日期是多余的,你最好挑选一个,自愿估计报酬。",70.01386552343577,59.17251633712197,49.02906364540521,40.07271049288471,39.091215120066174,13.337044759320898,0.0,0.0,74.42084942081291,22.20030681564603,91.77530407905579,74.07568693161011,0.7518222332000732,0.24101203680038452
"名片不好做,要重新做。","名片不好做,要重新做。",55.156056411537236,45.673553902495044,31.306211647069624,0.0,57.703310812752875,42.79392063499489,29.560720769748574,21.2770846750956,58.42062852534542,48.627234199363066,85.15222668647766,83.34469795227051,0.573472261428833,0.6827123761177063
与老板交换名片。,与老板交换名片。,28.496906152442428,15.112766687421516,0.0,0.0,36.475426721869496,25.527481033959642,16.543180214081307,0.0,34.1763499658126,44.610239259074014,78.72387170791626,80.15644550323486,0.5880065560340881,0.6870853900909424
"交易结束后,老板将他们俩抱出来一张名片。","交易结束后,老板将他们俩抱出来一张名片。",24.65363036538235,16.072200637497772,11.30159507630186,0.0,30.000000000000004,21.764287503300356,13.806135595834634,0.0,26.67854100515629,32.967032966964574,74.86750483512878,79.40914630889893,0.48128384351730347,0.39091649651527405
学习是打开知识的钥匙。,学习是打开知识的钥匙。,37.5,23.145502494313785,0.0,0.0,83.37529180751808,58.955234220503236,31.813628003035348,0.0,37.499999999950006,49.31972789112471,87.82857656478882,83.85937213897705,0.7689501643180847,0.7876979112625122
学习是打开知识的大门钥匙。,学习是打开知识的大门钥匙。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,84.61538461538463,53.10850045437944,0.0,0.0,99.99999999994999,57.539682539618994,100.0,80.21047115325928,0.9263513088226318,0.780434787273407
工人们因为缺少资金而失败了。,工人们因为缺少资金而失败了。,57.31115271545876,32.29117637391049,0.0,0.0,49.99999999999999,33.968311024337865,0.0,0.0,44.721407624603366,28.571428571378572,79.31326627731323,83.71703624725342,0.646800696849823,0.7030088901519775
你家有多少个远亲亲戚?,你家有多少个远亲亲戚?,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,63.63636363636361,50.4524979109513,30.467789441246502,0.0,99.99999999994999,45.454545454495445,100.0,89.53667879104614,0.9444429278373718,0.8400654196739197
"我过敏没吃过,所以不知道过敏是什么样子。","我过敏没吃过,所以不知道过敏是什么样子。",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,69.59211401162848,57.43413816315004,51.30390724243132,47.75934627529901,99.99999999994999,71.55425219938343,100.0,89.46674466133118,0.9424917697906494,0.5574102401733398
"动物是人好的朋友,我们应该爱护他们。","动物是人好的朋友,我们应该爱护他们。",83.33333333333334,73.43130710225098,61.789335545,52.954738785086846,70.5401437408845,45.906917028911664,22.340074639399223,0.0,83.33333333328333,40.54859868810035,91.37965440750122,87.86019086837769,0.6805879473686218,0.813168466091156
"动物是人好的朋友,我们应该爱护他们。","动物是人好的朋友,我们应该爱护他们。",33.333333333333336,20.412414523193153,0.0,0.0,78.82995574223045,51.30185516695937,24.965459406645145,0.0,37.23653395778134,59.37278386253539,80.93345761299133,91.34243726730347,0.47098952531814575,0.8977219462394714
"假如我们不爱护世界,世界会惩罚我们。","假如我们不爱护世界,世界会惩罚我们。",85.7142857142857,81.19979429411501,76.03371308769859,72.72454093000138,53.38249352778721,38.8414693012796,28.29399217840189,22.175727935320015,85.7142857142357,49.029126213564226,93.41774582862854,87.22472190856934,0.5583600401878357,0.8209495544433594
"他傲慢的人很多,大家都不喜欢和他接触。","他傲慢的人很多,大家都不喜欢和他接触。",16.13480348593598,0.0,0.0,0.0,36.84210526315789,14.306584587982533,0.0,0.0,20.31063321385475,34.801624492277405,74.17202591896057,77.2504985332489,0.4644131660461426,0.6265549063682556
"对附近居民的傲慢是不可取的,友谊永远不能长。","对附近居民的傲慢是不可取的,友谊永远不能长。",52.2946920825162,29.524510561170228,0.0,0.0,36.36363636363637,18.609684207969416,0.0,0.0,44.172612979914355,34.772829509604,84.36523079872131,76.8915057182312,0.5909793972969055,0.6522623300552368
"对身体关心的客人是不能扬扬得意的,友谊永远不能长。","对身体关心的客人是不能扬扬得意的,友谊永远不能长。",63.48612936679603,44.206066343488196,32.10237089716701,23.6181893620228,24.000000000000004,10.000000000000002,0.0,0.0,53.22003577814209,22.336595507258743,79.9215018749237,73.42931032180786,0.7060067653656006,0.4393744468688965
夫妻是白天的生意。,夫妻是白天的生意。,54.16666666666666,40.602348757648016,28.222812867461478,18.088201962129947,29.82797722714566,18.26583106646588,0.0,0.0,49.99999999995,31.405436668555836,77.73289680480957,77.16750502586365,0.49492108821868896,0.4394615888595581
这家店主要的是白天的生意。,这家店主要的是白天的生意。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,46.15384615384615,33.968311024337865,21.89030136322373,0.0,99.99999999994999,50.48482952761446,100.0,81.34717345237732,1.0005996227264404,0.786515474319458
不同的想法是白天的事情。,不同的想法是白天的事情。,92.85714285714283,88.64052604279179,86.83493185643985,85.5526185871245,49.99999999999999,42.640143271122085,37.92447013704332,33.18077402843942,96.0331916615501,53.66568914949571,97.88328409194946,81.6563069820404,0.8389239311218262,0.4272887110710144
班长一般都会带领班级热情。,班长一般都会带领班级热情。,40.39231756892701,32.02403785058928,27.89168688585216,24.22364216174946,43.63706676438829,33.853248616882766,23.593813107729524,16.962415588206884,48.627234199363066,40.96731448762249,81.72582387924194,81.37803077697754,0.37745922803878784,0.5030562877655029
班长一般都会带领班级温暖班级。,班长一般都会带领班级温暖班级。,83.33333333333334,70.71067811865471,49.99999999999999,0.0,33.333333333333336,21.821789023599234,0.0,0.0,89.44281524920247,33.333333333283335,95.54012417793274,83.17562937736511,0.8276353478431702,0.5379841327667236
"班长有权力,但是必须负责。","班长有权力,但是必须负责。",43.74999999999999,29.580398915498076,18.420157493201934,0.0,38.49384002773616,25.339747671101133,14.294934137294401,0.0,48.07692307685468,40.66952121448084,75.67312121391296,85.53032875061035,0.41545408964157104,0.7396923899650574
"他在多媒体投影仪上观看了一部电影,我在网络上查询了可以下载这部电影。","他在多媒体投影仪上观看了一部电影,我在网络上查询了可以下载这部电影。",9.942659075715216,0.0,0.0,0.0,44.11764705882352,23.124864503144014,0.0,0.0,10.4684788894928,32.8936242177589,75.59264898300171,81.32614493370056,0.3255627751350403,0.5855962634086609
他用火车查询了自己乘坐的列车的座位。,他用火车查询了自己乘坐的列车的座位。,66.66666666666669,49.23659639173309,41.74128044846464,35.65506208559251,55.55555555555555,36.15507630310937,20.14062116755834,0.0,71.5542521993491,49.99999999995,90.69576859474182,83.86201858520508,0.7666345238685608,0.40351343154907227
他用软件查询了自己乘坐火车的票价。,他用软件查询了自己乘坐火车的票价。,80.49580497680256,73.26455453039866,67.6942061413788,61.88604784965421,66.55575133093234,48.51042304199408,35.40390188025176,27.805272316398217,85.90643274850247,62.75476966026309,95.70914506912231,89.44626450538635,0.7129058837890625,0.737494945526123
老师鼓励学生主动查询资料。,老师鼓励学生主动查询资料。,100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,62.204279126988695,51.64805748169288,37.67637932989976,25.040592614516004,99.99999999994999,70.85794655412838,99.99997019767761,89.04159665107727,0.9707947373390198,0.8380116820335388
这家超市宣布他们比超市便宜。,这家超市宣布他们比超市便宜。,86.6877899750182,79.13476338264611,68.80414449957114,61.29752413741059,43.3236185509024,31.790844679184772,24.83889666482369,20.275507940424557,92.5146198830054,47.75510204080848,97.68538475036621,84.75844264030457,0.8312510251998901,0.4874498248100281
超市和24小时超市有所差别。,超市和24小时超市有所差别。,72.7272727272727,53.93598899705937,40.13422919391943,29.982213893423374,49.99999999999999,27.73500981126145,0.0,0.0,63.63636363631363,51.71018012542381,85.79784035682678,80.6939959526062,0.48023509979248047,0.5910176634788513
"同学的缺点是不可取的,我们应该帮助他们,不嘲笑他们。","同学的缺点是不可取的,我们应该帮助他们,不嘲笑他们。",11.111111111111109,0.0,0.0,0.0,57.692307692307715,42.96689244236597,28.47033872200803,17.797644045771207,12.126865671574393,49.94597011581885,75.7769763469696,82.37385153770447,0.21053333580493927,0.7170455455780029
"同学的缺点是什么,我们应该帮助他改正,不要嘲笑他。","同学的缺点是什么,我们应该帮助他改正,不要嘲笑他。",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,59.999999999999986,44.72135954999579,29.65795064527849,18.556675930109115,99.99999999994999,51.40239492077507,99.99999403953552,81.56020045280457,0.9609407782554626,0.705886960029602
"别人失败了不要嘲笑,要看别人的优点。","别人失败了不要嘲笑,要看别人的优点。",58.410058730355345,45.47216904999418,36.4205353527308,30.238706547866272,50.497675226464445,39.68638797194349,28.176195661291167,21.801536934763156,65.07936507933955,47.39152175118525,85.25084257125854,80.47289252281189,0.599990725517273,0.5807792544364929
"别人失败了不要嘲笑,要看别人好。","别人失败了不要嘲笑,要看别人好。",66.66666666666669,49.23659639173309,0.0,0.0,36.31772961156892,21.655709919980044,0.0,0.0,60.64073226538829,38.61526163683289,80.93768954277039,76.61340832710266,0.5577870011329651,0.4808015823364258
"受到周围的嘲笑,他落泪了。","受到周围的嘲笑,他落泪了。",15.0,0.0,0.0,0.0,53.846153846153854,29.957234475763908,0.0,0.0,10.24295040037584,39.872611464910804,71.68397307395935,82.03399777412415,0.28417372703552246,0.7435352802276611
"为了躲避周围的嘲笑,他开了一家店。","为了躲避周围的嘲笑,他开了一家店。",7.961459006375435,0.0,0.0,0.0,29.411764705882355,13.558153613666015,0.0,0.0,9.157509157490464,25.76652601962266,72.1552848815918,72.87790775299072,0.38175973296165466,0.36906856298446655
"为了躲避环境的嘲笑,他开除了那条登山的小路。","为了躲避环境的嘲笑,他开除了那条登山的小路。",29.17244396809825,13.504217492576947,0.0,0.0,18.18181818181818,9.304842103984706,0.0,0.0,24.806949806913313,20.33476060717379,69.38271522521973,71.45589590072632,0.17453981935977936,0.18380552530288696
"老师处罚了同学们,同学们打扫了教室。","老师处罚了同学们,同学们打扫了教室。",70.01386552343577,62.76193134277607,57.04450096909639,51.00714853814581,44.44444444444444,32.338083338177725,23.556613421026437,17.18152967132724,74.42084942081291,43.20987654315062,94.52084302902222,83.54949355125427,0.8064568638801575,0.48924726247787476
每个人都最不喜欢被处罚。,每个人都最不喜欢被处罚。,42.85714285714285,0.0,0.0,0.0,84.33740467435464,70.26955287933683,56.6414533482013,36.918356747098294,45.61717352408751,63.796178343907506,87.272047996521,88.53840827941895,0.44622087478637695,0.8479778170585632
他处罚了他对女朋友说过的话。,他处罚了他对女朋友说过的话。,57.14285714285717,43.64357804719849,0.0,0.0,46.55313898520114,18.259643392656738,0.0,0.0,60.822898032137594,27.520836737986343,90.36585092544556,71.62373661994934,0.8126638531684875,0.33721598982810974
"抗战时期,军情弱弱小,要严格处罚他。","抗战时期,军情弱弱小,要严格处罚他。",40.0,16.90308509457033,0.0,0.0,29.82797722714566,12.530256737403928,0.0,0.0,37.14285714278808,31.405436668555836,81.16436004638672,73.7025499343872,0.7531070113182068,0.5937007069587708
"与敌人作战时,法律也太弱了,要多处罚弱势群体。","与敌人作战时,法律也太弱了,要多处罚弱势群体。",63.48612936679603,44.206066343488196,25.47966866641813,0.0,26.08695652173913,10.889310129609417,0.0,0.0,60.822898032167124,23.032677145770474,81.20940923690796,72.57567048072815,0.6598958373069763,0.639398992061615
"处罚有处罚,必须有奖。","处罚有处罚,必须有奖。",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,60.63657586001311,44.96928821556907,26.558831371156522,0.0,99.99999999994999,41.099773242598616,100.0,83.80681872367859,0.9563469886779785,0.47815144062042236
这所学校的处罚被同学们广泛传遍了。,这所学校的处罚被同学们广泛传遍了。,28.57142857142857,0.0,0.0,0.0,44.37050088728824,28.0075058017979,17.02042075799958,0.0,31.623931623862493,39.9348534201514,81.70931935310364,77.16413140296936,0.5425631999969482,0.6230140328407288
学校处罚学生十分严厉。,学校处罚学生十分严厉。,37.5,23.145502494313785,0.0,0.0,47.42004099148442,33.156372381640104,0.0,0.0,41.91522762944536,45.96412556053261,78.17462086677551,77.44424343109131,0.6096525192260742,0.7714096903800964
厨师的作品现在都很受欢迎。,厨师的作品现在都很受欢迎。,53.62560368285113,29.977623792329556,0.0,0.0,62.204279126988695,47.81680973075936,39.39125428996962,34.07398306064501,63.247863247849345,64.41631504920575,86.76002025604248,84.29597020149231,0.5847231149673462,0.6236962676048279
厨师做饭都是很受欢迎的。,厨师做饭都是很受欢迎的。,29.17244396809825,0.0,0.0,0.0,47.76875403825263,30.552997741111266,18.841448005645923,0.0,31.00868725865076,48.076923076904386,78.49724292755127,79.5017421245575,0.4276527166366577,0.4806019067764282
"厨师的工资,饭店的好厨师也会跟着涨。","厨师的工资,饭店的好厨师也会跟着涨。",51.92005220476034,42.87157212068261,35.01833430856121,24.689800508009657,42.3240862445307,29.034083633546143,23.73987175173671,19.712779182815254,57.84832451496564,35.48002385208365,79.27964329719543,76.05814933776855,0.5925629138946533,0.44177645444869995
"这部电影死在什么地方,厨师是怎么做饭的?","这部电影死在什么地方,厨师是怎么做饭的?",18.223231847084033,9.84167002399331,0.0,0.0,34.99999999999999,27.14483570153185,20.154745029948426,14.81394578697113,29.47821409360765,29.99999999995,78.67664694786072,72.14064598083496,0.7118927240371704,0.3177557587623596
