refs,hyps,original_bleu1,original_bleu2,original_bleu3,original_bleu4,reordered_bleu1,reordered_bleu2,reordered_bleu3,reordered_bleu4,original_rouge,reordered_rouge,original_bert,reordered_bert,original_bleurt,reordered_bleurt
,"{'12December_2011_Monday_heute-5804', 'aber im westen werden die wolken schon dichter und es fängt an zu regnen .'}",53.33333333333335,39.03600291794134,22.715856181971898,0.0,40.0,23.90457218668787,0.0,0.0,55.04167347600174,35.35534816935647,82.87151455879211,82.90822505950928,0.7295981049537659,0.7334938645362854
,"{'12December_2011_Monday_heute-5805', 'im bergland anfangs auch schnee .'}",40.435377314175575,22.147368276206617,0.0,0.0,35.82656552868946,22.658709562386644,0.0,0.0,49.52380952380168,41.20879120877251,85.09789109230042,83.8521420955658,0.6710183620452881,0.6342564225196838
,"{'12December_2011_Monday_heute-5811', 'von nordwesten breitet sich der regen dann langsam richtung osten und südosten aus am nachmittag gibt es dann einzelne gewitterschauer .'}",9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632614031,0.0,71.84167504310608,72.07552790641785,0.3496817350387573,0.31899237632751465
,"{'am montag scheint wieder verbreitet die sonne von den küsten bis zu den alpen sind auch mal dichtere wolken unterwegs die aber nur vereinzelt schauer bringen .', '25March_2011_Friday_tagesschau-5828'}",44.44444444444444,29.235267310234306,18.980225814672025,0.0,33.333333333333336,19.611613513818398,11.544156732643193,0.0,49.28038580356276,33.015873015803955,79.31514382362366,77.82273888587952,0.5651043057441711,0.5093628168106079
,"{'jetzt wünsche ich ihnen noch einen schönen abend .', '09November_2010_Tuesday_heute-5840'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,66.66666666666669,50.000000000000014,32.93168780041748,0.0,99.99999999994999,58.42062852532245,99.99999403953552,88.92875909805298,0.9782920479774475,0.8367785811424255
,"{'der wind weht schwach bis mäßig an der küste teilweise frisch mit starken bis stürmischen böen aus südwest bis süd .', '28August_2009_Friday_tagesschau-5878'}",38.09523809523809,27.602622373694164,20.016694498569557,0.0,23.80952380952381,10.91089451179962,0.0,0.0,34.82630272946957,14.616766120100614,79.13814783096313,72.29616045951843,0.5333883166313171,0.3592469394207001
,"{'28August_2009_Friday_tagesschau-5879', 'dort auch starke bis stürmische böen .'}",49.53587998572469,26.75243278791111,0.0,0.0,14.285714285714283,0.0,0.0,0.0,52.86549707598783,14.285714285664286,84.55806374549866,81.86628222465515,0.5148683786392212,0.4390484690666199
,"{'sechzehn grad heute nacht an der sechzehn im breisgau bis zweiundzwanzig grad am oberrhein .', '28August_2009_Friday_tagesschau-5881'}",26.66666666666667,19.51800145897067,14.310092685025484,0.0,13.333333333333334,9.759000729485333,0.0,0.0,29.07268170421289,14.285714285675255,73.56123328208923,73.13005328178406,0.26224851608276367,0.29624590277671814
,"{'an der nordsee bei sonne auch nur kühle sechzehn grad .', '28August_2009_Friday_tagesschau-5882'}",72.7272727272727,66.05782590758162,57.88357480954935,46.92470064105599,54.54545454545453,46.709936649691365,36.46436717285791,27.901593935858266,80.30385241447257,40.62126642764968,93.36698055267334,87.20414638519287,0.7075410485267639,0.6126230955123901
,"{'28August_2009_Friday_tagesschau-5883', 'am sonntag im norden dichte wolken an den küsten einzelne schauer .'}",49.37810061861915,43.587769230845154,36.4045814541375,25.95438849059676,15.334073577155388,0.0,0.0,0.0,53.22003577814209,15.94904458594573,84.86550450325012,72.15117812156677,0.6075839400291443,0.48874765634536743
,"{'28August_2009_Friday_tagesschau-5884', 'im übrigen land viel sonne .'}",33.333333333333336,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,37.14285714278808,18.518518518459263,80.2390992641449,79.12207841873169,0.5257493853569031,0.33192020654678345
,"{'in der nacht breiten sich von westen schauer und gewitter aus .', '28August_2009_Friday_tagesschau-5886'}",32.96203151002218,24.34407362565826,15.749864574023983,0.0,29.855471273907888,24.154265551972763,16.109211445107057,0.0,39.12061436529363,20.60439560437691,80.94302415847778,80.8256447315216,0.5161360502243042,0.49970412254333496
,"{'und dort haben wir morgen auch trockenes sonniges wetter mit fünfunddreißig bis vierzig grad .', '09August_2010_Monday_heute-5890'}",40.0,37.79644730092272,35.29172336459797,32.37722713145643,33.333333333333336,30.860669992418376,28.011059397366758,24.601372576927535,42.42641780324019,36.15520282180314,85.87286472320557,83.40945243835449,0.4424411654472351,0.3641267418861389
,"{'und so geht es eigentlich auch weiter in den nächsten tagen .', '09August_2010_Monday_heute-5891'}",29.855471273907888,0.0,0.0,0.0,23.00111036573308,0.0,0.0,0.0,20.60439560437691,23.923566878939358,73.82113933563232,73.85836243629456,0.45108580589294434,0.37496525049209595
,"{'09August_2010_Monday_heute-5892', 'heute nacht im südosten frische zehn bis elf grad .'}",35.94631712937771,26.792802880684558,20.053040933757124,15.083487713304484,14.897559113742288,0.0,0.0,0.0,49.64871194379755,19.736174530695838,82.55449533462524,74.67622756958008,0.614429771900177,0.4467359781265259
,"{'und nun die wettervorhersage für morgen donnerstag den siebzehnten dezember .', '16December_2009_Wednesday_tagesschau-5907'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,75.67874686642696,68.26924810955322,58.77283725105324,99.99999999994999,85.32818532812672,100.0,95.22045254707336,0.9439409375190735,0.8112480640411377
,"{'16December_2009_Wednesday_tagesschau-5912', 'auch am tag regnet es verbreitet .'}",42.94155960430207,32.79715789102869,25.28557067361726,0.0,24.76793999286233,18.916826637569272,0.0,0.0,48.50746268654467,26.432748537976142,76.8885612487793,75.61450600624084,0.2579234838485718,0.2929076552391052
,"{'16December_2009_Wednesday_tagesschau-5913', 'sonst schneit es hier und da etwas im westen kann es teilweise glatt werden .'}",58.344887936196514,38.1956950544766,21.415416102469337,0.0,58.344887936196514,38.1956950544766,21.415416102469337,0.0,43.41216216212566,43.41216216212566,85.29029488563538,85.37353277206421,0.6634780168533325,0.6568456888198853
,"{'in der mitte auch mal klar .', '16December_2009_Wednesday_tagesschau-5914'}",64.41233940645306,49.195736836543034,33.13347087027162,0.0,61.91984998215586,59.820258277263456,57.095504711309154,53.29462628216855,72.76119402982826,66.08187134499369,84.55281853675842,86.09485626220703,0.3167930841445923,0.2596069574356079
,"{'04October_2010_Monday_heute-5953', 'und von der temperatur her kühlt es ab und an ab ein bisschen ab .'}",23.337955174478605,12.078539318537526,0.0,0.0,18.710139700632354,11.181447127419517,0.0,0.0,24.806949806913313,19.314683442601666,72.28732109069824,71.6223418712616,0.312547504901886,0.33636096119880676
,"{'dazu kommt noch sehr warme luft die auch noch feucht heiße luft mit sich führt vereinzelt gewitter können sich entladen .', '09June_2010_Wednesday_tagesschau-5960'}",19.04761904761905,0.0,0.0,0.0,9.523809523809524,0.0,0.0,0.0,15.918367346869717,5.323791237495526,71.05479836463928,71.37433290481567,0.40509504079818726,0.35078898072242737
,"{'der deutsche wetterdienst hat entsprechende unwetterwarnungen des deutschen wetterdienstes herausgegeben .', '09June_2010_Wednesday_tagesschau-5961'}",72.7272727272727,66.05782590758162,57.88357480954935,51.93071778680675,45.45454545454545,36.92744729379982,31.1765953881872,24.808415001701817,80.30385241447257,50.77658303457917,94.44617033004761,90.8258855342865,0.7664068937301636,0.6929657459259033
,"{'11May_2010_Tuesday_heute-5990', 'morgen vormittag regnet es noch kräftig im osten und südosten in brandenburg und in sachsen anfangs auch noch kräftiger .'}",37.04091103408589,20.8151950335508,0.0,0.0,35.046035238213214,20.759479643261205,0.0,0.0,37.86362214574032,34.70899470896918,73.93541932106018,75.31803846359253,0.33969247341156006,0.3970473110675812
,"{'zwanzig grad sind die höchsttemperaturen in den nächsten tagen noch .', '11May_2010_Tuesday_heute-5994'}",44.23643180720136,35.071747595354914,26.684496417030548,20.15767529554973,37.8978599125082,30.78836693827303,25.993577380550292,20.684088400488974,51.46621334464994,32.87981859407254,75.91016888618469,76.63359045982361,0.385104775428772,0.39357566833496094
,"{'das hoch beschert dem süden deutschlands morgen schwül warme luft in der sich auch häufiger mal die sonne zeigt .', '25August_2010_Wednesday_heute-6005'}",24.999999999999996,11.470786693528089,0.0,0.0,19.999999999999996,10.259783520851542,0.0,0.0,20.936957779003677,16.64184661199331,75.6524384021759,76.75703167915344,0.37262433767318726,0.3440396189689636
,"{'gegen abend sind dort einzelne gewitter möglich .', '25August_2010_Wednesday_heute-6006'}",37.5,0.0,0.0,0.0,12.500000000000002,0.0,0.0,0.0,37.499999999950006,13.216374268944438,83.28588604927063,76.95716619491577,0.5534361004829407,0.5227385759353638
,"{'und nun die wettervorhersage für morgen donnerstag den achten april .', '07April_2010_Wednesday_tagesschau-6024'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,75.67874686642696,68.26924810955322,58.77283725105324,99.99999999994999,85.32818532812672,100.0,96.08229994773865,0.9552684426307678,0.8243425488471985
,"{'24May_2011_Tuesday_heute-6062', 'ihnen einen schönen abend und machen sie es gut .'}",40.0,0.0,0.0,0.0,19.999999999999996,0.0,0.0,0.0,39.999999999950006,20.936957779003677,69.36591863632202,69.93242502212524,0.380897581577301,0.4018210172653198
,"{'an der spree an der spree und im süden zeigt sich die sonne morgen am häufigsten .', '24May_2011_Tuesday_heute-6067'}",29.584356438458816,17.606213675812874,0.0,0.0,11.76470588235294,0.0,0.0,0.0,32.014249206194,11.764705882302941,72.08315134048462,68.80910396575928,0.29369455575942993,0.2634846568107605
,"{'24September_2009_Thursday_heute-6079', 'und das wird sich auch in den nächsten tagen unter hochdruckeinfluss bemerkbar .'}",23.076923076923073,0.0,0.0,0.0,15.384615384615385,0.0,0.0,0.0,25.242414763773358,17.08817498284258,70.77392339706421,68.99992823600769,0.201164111495018,0.1410256326198578
,"{'24September_2009_Thursday_heute-6080', 'aber dann am samstag .'}",40.0,0.0,0.0,0.0,19.999999999999996,0.0,0.0,0.0,39.999999999950006,21.693121693055346,82.99811482429504,82.59010314941406,0.5935593843460083,0.571809709072113
,"{'an der elbe regnet es heute nacht zeitweise heute nacht gibt es im bayerischen wald noch etwas regen .', '24September_2009_Thursday_heute-6081'}",42.10526315789474,30.5887645160749,22.24513174589181,0.0,31.57894736842106,18.73171623163388,0.0,0.0,29.426129426063746,17.597658735146325,82.94362425804138,81.59802556037903,0.5734444260597229,0.5336535573005676
,"{'sonst zeigen sich teilweise die sterne und es bildet sich nebel .', '24September_2009_Thursday_heute-6082'}",66.66666666666669,55.04818825631805,44.96443130226094,37.70063804549471,41.66666666666667,27.52409412815902,19.64002439681624,0.0,66.66666666661666,34.651847008768485,91.49423837661743,85.70368885993958,0.6850801110267639,0.5307906866073608
,"{'die temperaturen meist zwischen dreizehn und fünf grad .', '24September_2009_Thursday_heute-6083'}",71.1766580370496,65.37993517025205,58.04707572406972,52.899344348276884,71.1766580370496,59.68344216828741,49.62955163154003,42.500836592944815,78.44660194171955,58.83495145628266,89.40544724464417,82.22541213035583,0.6623925566673279,0.5480618476867676
,"{'24September_2009_Thursday_heute-6084', 'dort morgen bis siebzehn an der küste frische siebzehn grad .'}",58.10640921796213,46.06821198071898,35.0512056519623,0.0,36.36363636363637,19.069251784911845,0.0,0.0,60.64073226540546,36.363636363586366,82.66366124153137,77.40293145179749,0.3829647898674011,0.34440237283706665
,"{'24September_2009_Thursday_heute-6090', 'auch die neue woche beginnt unbeständig .'}",57.14285714285717,43.64357804719849,33.6478173147995,0.0,42.85714285714285,37.79644730092272,30.571070873287994,0.0,57.14285714280714,45.61717352408751,84.16697978973389,81.82535171508789,0.5195153951644897,0.49157315492630005
,"{'ihnen noch einen schönen abend und machen sie es gut .', '24September_2009_Thursday_heute-6091'}",45.45454545454545,21.32007163556105,0.0,0.0,9.090909090909093,0.0,0.0,0.0,29.417475728090004,10.03798155174875,78.1484603881836,70.06020545959473,0.3630253076553345,0.2465127557516098
,"{'und nun die wettervorhersage für morgen sonntag den neunzehnten dezember .', '18December_2010_Saturday_tagesschau-6118'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,63.63636363636361,56.407607481776594,47.335252868199454,40.35278637463991,99.99999999994999,66.36636636630777,100.0,93.1865930557251,0.9859866499900818,0.8116611838340759
,"{'18December_2010_Saturday_tagesschau-6125', 'in der südhälfte regnet es gebietsweise .'}",18.6125445008873,0.0,0.0,0.0,10.73538990107551,0.0,0.0,0.0,22.189128816071367,12.126865671619305,68.11103820800781,65.3954803943634,0.6290005445480347,0.5080233812332153
,"{'sonst weht der wind meist schwach aus nord bis nordost .', '18December_2010_Saturday_tagesschau-6126'}",34.62198648765173,0.0,0.0,0.0,25.277961032686505,0.0,0.0,0.0,20.8402432282925,14.704632384173957,74.07675385475159,73.99120926856995,0.5376217365264893,0.4724060297012329
,"{'es gelten entsprechende warnungen des deutschen wetterdienstes .', '07August_2009_Friday_tagesschau-6165'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,24.999999999999996,18.898223650461357,0.0,0.0,99.99999999994999,27.47252747245908,100.00001192092896,89.1107439994812,0.925470769405365,0.7386348247528076
,"{'21April_2010_Wednesday_tagesschau-6235', 'am tag neun grad an der nordsee und achtzehn grad im südwesten .'}",61.538461538461554,45.29108136578384,0.0,0.0,38.46153846153847,17.90287185098582,0.0,0.0,38.46153846148846,23.923566878923538,75.39796829223633,76.72736644744873,0.42374950647354126,0.4699687361717224
,"{'26July_2010_Monday_tagesschau-6266', 'am mittwoch breiten sich von nordwesten schauer und gewitter aus die örtlich unwetterartig sein können .'}",51.814319886275044,37.83982907133513,32.36930370441006,28.381604237767792,22.062422564614884,11.39298602263256,0.0,0.0,50.689183021420156,23.36825141011578,82.08875060081482,75.6206750869751,0.6142997145652771,0.3962387442588806
,"{'26July_2010_Monday_tagesschau-6267', 'in den nächsten tagen setzt sich die wechselhafte witterung fort .'}",37.8978599125082,17.77567193972091,0.0,0.0,24.90274680769807,15.079362038065451,0.0,0.0,41.099773242598616,17.325923504372444,83.65366458892822,79.4095516204834,0.6742827296257019,0.6021695137023926
,"{'schwül warme luft bestimmt auch in den nächsten tagen unser wetter .', '26July_2010_Monday_tagesschau-6268'}",8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285714285645225,0.0,68.41854453086853,67.6240622997284,0.23947909474372864,0.2436644583940506
,"{'am sonntag im norden und an den alpen mal sonne mal wolken mit einzelnen schauern sonst ist es teilweise freundlich .', '16September_2010_Thursday_tagesschau-6278'}",73.59837870906726,68.43881072318558,62.703849592182394,57.85925130040855,40.86415520714899,27.91553243334581,19.85009145762826,0.0,76.95538547690572,41.815259430363184,93.1642472743988,79.24687266349792,0.6507816910743713,0.5794113874435425
,"{'am tag wird es meist stark bewölkt oder neblig trüb sein und die sonne zeigt sich selten .', '17February_2011_Thursday_tagesschau-6310'}",49.99999999999999,38.34824944236852,30.2109317513375,24.62395302527262,38.888888888888886,26.196841599779198,16.247727570233458,0.0,55.91232723712369,37.23653395778134,90.04966616630554,86.55427098274231,0.7326492071151733,0.6924638748168945
,"{'24January_2013_Thursday_tagesschau-6322', 'am sonntag folgt dann aber ein atlantiktief und von westen wird es langsam wieder milder .'}",56.24999999999999,33.54101966249685,0.0,0.0,37.5,22.360679774997894,0.0,0.0,54.0282853964066,41.68048645653663,79.71999049186707,81.25748038291931,0.5535131096839905,0.5988243222236633
,"{'am dienstag im süden einige schauer teilweise auch gewitter im norden ist es freundlich .', '24July_2010_Saturday_tagesschau-6343'}",37.42027940126471,22.362894254839034,0.0,0.0,26.66666666666667,13.801311186847087,0.0,0.0,38.62936688524656,26.666666666616667,78.78652811050415,75.11999011039734,0.4701496362686157,0.49357521533966064
,"{'morgen überqueren uns teilweise heftige gewitter mit starkregen und sturmböen die im laufe der nacht über norddeutschland hinweg ziehen und bringen im norden zum teil länger anhaltenden regen .', '06June_2010_Sunday_tagesschau-6363'}",37.93103448275862,23.278142562976672,12.613752183552679,0.0,20.68965517241379,0.0,0.0,0.0,38.54935309877075,19.274676549351472,75.66971778869629,70.46203017234802,0.469043493270874,0.43822580575942993
,"{'10January_2011_Monday_tagesschau-6402', 'im westen bleibt es mit schnee oder schneeregenschauern meist trocken .'}",36.36363636363637,0.0,0.0,0.0,18.18181818181818,0.0,0.0,0.0,28.44272844266985,9.805825242653109,74.81430768966675,72.12179899215698,0.45777207612991333,0.4496281147003174
,"{'10January_2011_Monday_tagesschau-6403', 'in den nächsten tagen erwartet uns wechselhaftes und überwiegend mildes wetter .'}",15.334073577155388,0.0,0.0,0.0,8.333333333333332,0.0,0.0,0.0,15.94904458594573,8.333333333283333,70.48500776290894,68.01398992538452,0.7317504286766052,0.6640014052391052
,"{'schwacher bis mäßiger an der see teilweise frischer wind aus süd bis südwest .', '06May_2011_Friday_tagesschau-6434'}",28.57142857142857,0.0,0.0,0.0,21.42857142857143,0.0,0.0,0.0,31.116564417110865,23.717948717879587,77.13313102722168,75.90463757514954,0.4835965037345886,0.47000837326049805
,"{'06May_2011_Friday_tagesschau-6435', 'heute nacht zwölf grad am niederrhein und ein grad im bayerischen wald .'}",72.54956239049889,68.30315464547853,63.375896336576844,57.475393483140245,64.10499775216033,54.478772409514534,46.4057242127424,40.818511424237265,77.78176597268627,59.09734871479285,91.09928011894226,86.09935641288757,0.6733279228210449,0.5315019488334656
,"{'06May_2011_Friday_tagesschau-6436', 'am tag zwanzig bis achtundzwanzig grad an der ostseeküste werte um den gefrierpunkt .'}",64.28571428571428,44.47495899966607,32.06465864117306,23.397625978961173,35.71428571428571,16.5748386032949,0.0,0.0,64.28571428566428,30.411449016037423,83.13863277435303,79.40157651901245,0.49249619245529175,0.37292712926864624
,"{'der start in die neue woche sieht noch nicht so richtig aus aber zumindest in den nächsten zwei stunden wird es doch wärmer .', '20June_2011_Monday_heute-6510'}",8.333333333333332,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,8.810916179275823,4.472140762398947,67.28852391242981,67.8429901599884,0.2829446792602539,0.17859148979187012
,"{'20June_2011_Monday_heute-6511', 'das war es für heute schönen abend noch .'}",33.333333333333336,0.0,0.0,0.0,11.111111111111109,0.0,0.0,0.0,37.14285714278808,12.412177985884394,79.12752628326416,77.88625359535217,0.42567622661590576,0.44563037157058716
,"{'20June_2011_Monday_heute-6516', 'es wird nur ein bisschen wärmer oder eben auch kälter bei uns das wechselhafte wetter setzt sich in den nächsten tagen fort .'}",47.82608695652174,25.53769592276246,18.38194128904002,13.275045921297613,34.782608695652165,17.782168978975484,11.461726920356256,0.0,39.96055226819033,27.160724285922715,79.0544867515564,76.062673330307,0.46754056215286255,0.44295942783355713
,"{'und nun die wettervorhersage für morgen samstag den einundzwanzigsten november .', '20November_2009_Friday_tagesschau-6560'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,72.7272727272727,66.05782590758162,57.88357480954935,51.93071778680675,99.99999999994999,75.84727584721726,100.0,97.12499380111694,0.9622595906257629,0.8742457032203674
,"{'20November_2009_Friday_tagesschau-6561', 'das tief das sich zur nordsee verlagert bringt dem norden und osten deutschlands heute nacht gebietsweise schauer .'}",38.888888888888886,26.196841599779198,16.247727570233458,0.0,33.333333333333336,14.002800840280102,0.0,0.0,35.77712609964235,18.19029850739529,75.27236938476562,74.52225685119629,0.347221314907074,0.33491435647010803
,"{'20November_2009_Friday_tagesschau-6562', 'sonst sorgt hoher luftdruck für trockenes teilweise freundliches wetter .'}",14.816364413634355,0.0,0.0,0.0,8.18730753077982,0.0,0.0,0.0,16.828276509206084,8.94428152489663,73.74127507209778,74.1520643234253,0.6564647555351257,0.6154707074165344
,"{'an der donau bildet sich in einigen flüssen nebel .', '20November_2009_Friday_tagesschau-6565'}",49.99999999999999,33.333333333333336,0.0,0.0,19.999999999999996,14.907119849998592,0.0,0.0,44.37825763209756,22.36842105256471,79.1374921798706,79.69273328781128,0.4956423044204712,0.4854056239128113
,"{'20November_2009_Friday_tagesschau-6566', 'und dort wird es auch morgen teilweise für längere zeit trübe sein mit dichten wolken aber auch mit trockener luft .'}",28.57142857142857,0.0,0.0,0.0,19.04761904761905,0.0,0.0,0.0,19.04761904756905,9.523809523759523,74.37602877616882,72.81438708305359,0.4921965003013611,0.5012149214744568
,"{'am nachmittag wird es freundlicher .', '20November_2009_Friday_tagesschau-6567'}",84.64817248906144,75.71162714266755,62.36930675040936,51.15078115793242,84.64817248906144,65.56819246740551,0.0,0.0,91.23434704826732,60.822898032167124,97.7955162525177,94.45292353630066,0.9098271131515503,0.8240171670913696
,"{'20November_2009_Friday_tagesschau-6574', 'stellenweise wird es windig und etwas kühler auch an den küsten .'}",66.66666666666669,42.640143271122106,0.0,0.0,49.99999999999999,21.32007163556105,0.0,0.0,60.64073226538829,35.77712609964235,86.46280169487,84.94975566864014,0.6736282110214233,0.6322916150093079
,"{'20November_2009_Friday_tagesschau-6575', 'dann wird es insgesamt ein bisschen milder .'}",17.182231969774303,0.0,0.0,0.0,9.735009788392562,0.0,0.0,0.0,20.075963103619753,10.846560846535318,71.80548310279846,69.43945288658142,0.595245897769928,0.6120868921279907
,"{'liebe zuschauer guten abend .', '01June_2010_Tuesday_heute-6603'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,19.999999999999996,0.0,0.0,0.0,99.99999999994999,21.693121693055346,100.0,71.34409546852112,0.9500744342803955,0.5310922861099243
,"{'im osten zeigt sich die sonne auch mal häufiger .', '24July_2011_Sunday_tagesschau-6630'}",70.00000000000003,62.360956446232365,52.636329980469824,45.180100180492246,49.99999999999999,33.333333333333336,0.0,0.0,75.92592592585959,33.28369322405586,87.34650611877441,84.39169526100159,0.7169926762580872,0.723894476890564
,"{'am mittwoch vor allem am nachmittag einzelne schauer oder gewitter .', '24July_2011_Sunday_tagesschau-6631'}",72.7272727272727,53.93598899705937,40.13422919391943,29.982213893423374,54.54545454545453,33.02891295379081,0.0,0.0,72.72727272722275,37.92363792357934,92.20506548881531,88.22381496429443,0.6135216951370239,0.5030148029327393
,"{'24July_2011_Sunday_tagesschau-6632', 'ähnliches wetter dann auch am donnerstag .'}",85.7142857142857,75.59289460184542,61.14214174657596,48.892302243490086,57.14285714285717,30.86066999241839,0.0,0.0,91.23434704823777,31.623931623862493,97.82702922821045,86.72611117362976,0.8439178466796875,0.7877646684646606
,"{'24August_2009_Monday_heute-6642', 'und morgen am nachmittag scheint dann auch in der osthälfte noch häufiger die sonne .'}",60.04025522571868,45.89902117347861,34.143545604676255,22.828187338648245,33.333333333333336,15.430334996209194,0.0,0.0,65.5913978494323,26.666666666616667,87.45598793029785,83.1131637096405,0.7070081233978271,0.5073916912078857
,"{'24August_2009_Monday_heute-6643', 'dazu haben wir nur noch ein paar dünne schleierwolken an der nordseeküste .'}",23.076923076923073,13.867504905630724,0.0,0.0,15.384615384615385,11.322770341445958,0.0,0.0,25.74803149600025,16.70973298875696,74.06253218650818,75.31976699829102,0.2738649249076843,0.22062158584594727
,"{'24August_2009_Monday_heute-6648', 'am mittwoch lassen die schauer und gewitter im osten nach .'}",33.67721264091228,23.12299520008486,14.649590475126091,0.0,9.622060754546368,0.0,0.0,0.0,43.4873656289249,12.424961608263171,84.31372046470642,72.46818542480469,0.23287011682987213,0.1361079216003418
,"{'am donnerstag am mittwoch ist es recht freundlich im norden regnet es zeitweise im süden regnet es teilweise .', '18April_2010_Sunday_tagesschau-6663'}",64.91306968533519,48.93843070304834,34.22721809903256,22.081791502306793,54.92644357989899,41.67746643639692,26.86428978876199,18.413533063377066,56.336227202324274,51.21475200210891,82.12050199508667,79.82617020606995,0.46798908710479736,0.4808223843574524
,"{'24February_2011_Thursday_heute-6666', 'im westen sind in den fünf zentimeter neuschneefall schon weitgehend vorbei und die abkühlung ist in den nächsten tagen weiter in sicht .'}",34.782608695652165,17.782168978975484,0.0,0.0,21.739130434782613,0.0,0.0,0.0,33.524590163865746,19.307630818352937,75.4548966884613,72.6491391658783,0.21537157893180847,0.2071685940027237
,"{'aber es gibt noch ein paar lichtblicke .', '01April_2010_Thursday_heute-6704'}",24.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777771852,0.0,71.91996574401855,69.7254478931427,0.5315479636192322,0.4868623614311218
,"{'und nun die wettervorhersage für morgen mittwoch den vierten juli .', '01April_2010_Thursday_heute-6705'}",18.18181818181818,0.0,0.0,0.0,9.090909090909093,0.0,0.0,0.0,20.297349709051105,9.820788530422899,67.71791577339172,67.28229522705078,0.12673357129096985,0.1489875316619873
,"{'08July_2011_Friday_tagesschau-6727', 'das tief bei schottland zieht sich ein wenig zurück und erreicht morgen den westen und süden deutschlands .'}",27.777777777777775,12.782749814122841,0.0,0.0,16.666666666666668,0.0,0.0,0.0,30.701208120493945,12.380952380883322,76.34788751602173,75.55693984031677,0.44020551443099976,0.40566062927246094
,"{'08July_2011_Friday_tagesschau-6729', 'es gelten unwetterwarnungen des deutschen wetterdienstes für die nacht im süden noch zum teil unwetterartige gewitter .'}",38.969419729054465,22.00133509798045,12.882294529716104,0.0,12.399150399935216,0.0,0.0,0.0,41.54880717296014,14.367681498811816,78.19658517837524,71.80506587028503,0.3144494593143463,0.28932201862335205
,"{'23July_2009_Thursday_tagesschau-6750', 'und nun die wettervorhersage für morgen freitag den vierundzwanzigsten juli .'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,81.81818181818183,75.67874686642696,68.26924810955322,58.77283725105324,99.99999999994999,85.32818532812672,100.0,95.81374526023865,1.006733775138855,0.8305363059043884
,"{'23July_2009_Thursday_tagesschau-6751', 'in der zweiten nachthälfte strömt von westen kühlere luft zu uns mit ihr ein paar wolkenfelder die sich vor allem richtung nordosten ausbreiten .'}",16.666666666666668,0.0,0.0,0.0,12.500000000000002,0.0,0.0,0.0,9.1203453858109,4.514533085917114,67.18048453330994,67.17164516448975,0.27452027797698975,0.26461565494537354
,"{'und es gibt auch noch zum teil heftige gewitter .', '23July_2009_Thursday_tagesschau-6752'}",10.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8465608464945,0.0,74.62753653526306,71.01088166236877,0.6364313960075378,0.4587613344192505
,"{'02June_2010_Wednesday_heute-6789', 'auch in sachsen und sachsen regnet es stellenweise .'}",44.48541127315599,29.841721084143675,21.67770338946743,0.0,39.77063630286087,29.82797722714566,22.48872710446515,0.0,49.029126213564226,31.405436668555836,81.87565803527832,79.02846932411194,0.5573750734329224,0.5502066612243652
,"{'18February_2011_Friday_tagesschau-6825', 'vor allem in der osthälfte deutschlands wird es morgen mit etwas regen oder schnee gerechnet .'}",24.999999999999996,0.0,0.0,0.0,18.75,0.0,0.0,0.0,27.47252747245908,20.84024322823369,79.74349856376648,77.90039777755737,0.754124104976654,0.7212287783622742
,"{'10May_2010_Monday_tagesschau-6854', 'in der nacht sind im süden anfangs noch einzelne gewitter möglich sonst regnet es hier und da etwas im osten hier und da bildet sich nebel .'}",62.96296296296293,58.22639771026013,53.035195463819235,47.22183035622597,37.037037037037045,26.688025634181187,14.176345676099672,0.0,67.98654841574667,40.42288557207191,87.48132586479187,74.42894577980042,0.6118108034133911,0.517696738243103
,"{'06July_2011_Wednesday_tagesschau-6865', 'später wird es aber schon wieder trockener .'}",37.5,0.0,0.0,0.0,24.999999999999996,0.0,0.0,0.0,41.20879120872282,13.971742543103133,86.73174381256104,80.8986485004425,0.7613861560821533,0.6674461960792542
,"{'guten abend liebe zuschauer .', '08November_2010_Monday_heute-6874'}",100.00000000000004,100.00000000000004,100.00000000000004,100.00000000000004,19.999999999999996,0.0,0.0,0.0,99.99999999994999,21.693121693055346,99.99997019767761,70.91510891914368,0.9707947373390198,0.46848177909851074
